1000,10,72.56,32.552269,0.005276
2000,10,79.68,36.194072,0.005871
2000,10,81.99,36.404594,0.005824
2000,10,78.85,35.531128,0.005801
2000,10,79.29,41.753197,0.006643
2000,10,78.91,37.515618,0.006069
3000,10,81.79,38.076885,0.006172
3000,10,83.97,38.018115,0.006138
3000,10,84.10,42.125407,0.006688
3000,10,83.14,37.737610,0.006067
3000,10,81.99,41.165070,0.006543
4000,10,84.81,40.642825,0.006512
4000,10,82.50,45.693521,0.007314
4000,10,86.03,45.916561,0.007316
4000,10,82.88,44.707408,0.006714
4000,10,83.21,45.478189,0.007273
5000,10,83.78,45.485309,0.007282
5000,10,85.58,44.210867,0.007115
5000,10,85.00,45.300019,0.007176
5000,10,83.40,50.956484,0.008039
5000,10,84.17,45.520589,0.007319
6000,10,87.63,53.950119,0.008688
6000,10,85.26,47.675807,0.007700
6000,10,85.38,49.638851,0.007864
6000,10,86.86,53.502078,0.008519
6000,10,84.68,48.799687,0.007878
7000,10,85.83,52.953273,0.008556
7000,10,86.60,54.589707,0.008782
7000,10,87.05,52.582450,0.008387
7000,10,82.88,52.475166,0.008390
7000,10,85.96,57.944554,0.009209
8000,10,84.49,57.081222,0.009147
8000,10,87.37,54.822610,0.008775
8000,10,86.15,55.809857,0.008961
8000,10,85.00,62.235988,0.009915
8000,10,87.37,55.827140,0.008886
9000,10,86.47,65.911227,0.010511
9000,10,86.92,60.543097,0.009730
9000,10,87.44,65.454764,0.010457
9000,10,86.03,60.715786,0.010161
9000,10,84.74,60.978589,0.009703
10000,10,85.96,63.844154,0.009966
10000,10,86.73,68.227426,0.010848
10000,10,86.67,63.699078,0.010202
10000,10,86.73,69.303982,0.010981
10000,10,87.50,63.091324,0.010172
